hhid,groupcode,groupname,grpcons,cons
8585-001-02,2,NA,NA,0
8585-001-02,3,NA,NA,0
8585-001-02,4,Vegetables,429.29089192440887,1
8585-001-02,5,NA,NA,0
8585-001-02,6,Beverages,104.83891529157403,1
8585-001-02,7,NA,NA,0
8585-001-02,8,NA,NA,0
8585-001-02,9,NA,NA,0
8585-001-02,10,NA,NA,0
8585-001-02,11,Oil and fats,22.936659901686827,1
8585-001-02,12,NA,NA,0
8585-001-02,13,Spices and other foods,14.387116137172228,1
8586-001-01,1,Cereals and cereal products,370.99787930598893,1
8586-001-01,2,Starches,47.94434132569703,1
8586-001-01,3,"Pulses, dry",99.8840444285355,1
8586-001-01,4,Vegetables,97.56673459779344,1
8586-001-01,5,NA,NA,0
8586-001-01,6,Beverages,103.97929025010542,1
8586-001-01,7,NA,NA,0
8586-001-01,8,NA,NA,0
8586-001-01,9,"Meat, meat products and fish",46.64061346149971,1
8586-001-01,10,Eggs,3.9725311384148965,1
8586-001-01,11,Oil and fats,10.39935593993095,1
8586-001-01,12,NA,NA,0
8586-001-01,13,Spices and other foods,7.134574602038248,1
8587-001-01,1,Cereals and cereal products,447.11986887502377,1
8587-001-01,2,Starches,281.95378931258995,1
8587-001-01,3,NA,NA,0
8587-001-01,4,Vegetables,59.73026396551341,1
8587-001-01,5,NA,NA,0
8587-001-01,6,Beverages,23.272589174944986,1
8587-001-01,7,NA,NA,0
8587-001-01,8,NA,NA,0
8587-001-01,9,"Meat, meat products and fish",9.325642979393352,1
8587-001-01,10,NA,NA,0
8587-001-01,11,Oil and fats,8.030145096461464,1
8587-001-01,12,Milk and milk products,168.46837916541077,1
8587-001-01,13,Spices and other foods,3.1937133491073126,1
8587-001-03,1,Cereals and cereal products,502.0144313757637,1
8587-001-03,2,NA,NA,0
8587-001-03,3,NA,NA,0
8587-001-03,4,Vegetables,76.59076557297331,1
8587-001-03,5,NA,NA,0
8587-001-03,6,NA,NA,0
8587-001-03,7,NA,NA,0
8587-001-03,8,NA,NA,0
8587-001-03,9,"Meat, meat products and fish",15.777596414666858,1
8587-001-03,10,NA,NA,0
8587-001-03,11,Oil and fats,3.9200155455713204,1
8587-001-03,12,NA,NA,0
8587-001-03,13,Spices and other foods,10.757452100909221,1
8588-001-01,1,Cereals and cereal products,479.62969859858066,1
8588-001-01,2,Starches,209.50225234786004,1
8588-001-01,3,"Pulses, dry",19.18518794394323,1
8588-001-01,4,Vegetables,101.2786071560763,1
8588-001-01,5,NA,NA,0
8588-001-01,6,NA,NA,0
8588-001-01,7,Sugar and sweets,38.37037588788645,1
8588-001-01,8,NA,NA,0
8588-001-01,9,"Meat, meat products and fish",9.592593971971613,1
8588-001-01,10,NA,NA,0
8588-001-01,11,Oil and fats,17.458521028988336,1
8588-001-01,12,Milk and milk products,141.68261296602074,1
8588-001-01,13,Spices and other foods,9.592593971971613,1
8588-001-04,1,Cereals and cereal products,1205.6123895751475,1
8588-001-04,2,NA,NA,0
8588-001-04,3,"Pulses, dry",24.11224779150296,1
8588-001-04,4,Vegetables,219.51790389384286,1
8588-001-04,5,Fruits,90.42092921813607,1
8588-001-04,6,NA,NA,0
8588-001-04,7,NA,NA,0
8588-001-04,8,Nuts and seeds,48.2244955830059,1
8588-001-04,9,"Meat, meat products and fish",52.80582266339147,1
8588-001-04,10,NA,NA,0
8588-001-04,11,Oil and fats,26.359509285671027,1
8588-001-04,12,NA,NA,0
8588-001-04,13,Spices and other foods,24.11224779150295,1
8600-001-01,1,Cereals and cereal products,423.44426271497036,1
8600-001-01,2,Starches,605.0341003376582,1
8600-001-01,3,NA,NA,0
8600-001-01,4,Vegetables,19.21785500014096,1
8600-001-01,5,NA,NA,0
8600-001-01,6,NA,NA,0
8600-001-01,7,Sugar and sweets,8.143158898364813,1
8600-001-01,8,Nuts and seeds,32.57263559345925,1
8600-001-01,9,"Meat, meat products and fish",45.13130376551157,1
8600-001-01,10,NA,NA,0
8600-001-01,11,Oil and fats,9.087561751602674,1
8600-001-01,12,NA,NA,0
8600-001-01,13,Spices and other foods,6.514527118691851,1
8601-001-01,1,Cereals and cereal products,350.8603616562168,1
8601-001-01,2,Starches,304.9295506757667,1
8601-001-01,3,"Pulses, dry",95.68918954260461,1
8601-001-01,4,Vegetables,94.92392875930534,1
8601-001-01,5,Fruits,101.63786749250318,1
8601-001-01,6,Beverages,50.364410095924214,1
8601-001-01,7,Sugar and sweets,23.92229738565115,1
8601-001-01,8,NA,NA,0
8601-001-01,9,"Meat, meat products and fish",60.517717077519684,1
8601-001-01,10,NA,NA,0
8601-001-01,11,Oil and fats,14.528808612218798,1
8601-001-01,12,NA,NA,0
8601-001-01,13,Spices and other foods,6.379279302840307,1
8602-001-01,1,Cereals and cereal products,177.52322381248746,1
8602-001-01,2,Starches,93.73226217299337,1
8602-001-01,3,NA,NA,0
8602-001-01,4,Vegetables,9.852538921593053,1
8602-001-01,5,NA,NA,0
8602-001-01,6,NA,NA,0
8602-001-01,7,Sugar and sweets,4.4380805953121865,1
8602-001-01,8,NA,NA,0
8602-001-01,9,"Meat, meat products and fish",38.61130117921602,1
8602-001-01,10,NA,NA,0
8602-001-01,11,Oil and fats,8.086182844658804,1
8602-001-01,12,NA,NA,0
8602-001-01,13,Spices and other foods,4.4380805953121865,1
8603-001-01,1,Cereals and cereal products,92.51430952663654,1
8603-001-01,2,Starches,87.81010782226099,1
8603-001-01,3,"Pulses, dry",16.336499954799542,1
8603-001-01,4,Vegetables,12.234055311089953,1
8603-001-01,5,Fruits,28.59331418719126,1
8603-001-01,6,Beverages,0.08878532584130186,1
8603-001-01,7,Sugar and sweets,8.878532584130186,1
8603-001-01,8,Nuts and seeds,4.439266292065093,1
8603-001-01,9,"Meat, meat products and fish",17.56046919581305,1
8603-001-01,10,NA,NA,0
8603-001-01,11,Oil and fats,5.66184022889982,1
8603-001-01,12,Milk and milk products,93.66851876257347,1
8603-001-01,13,Spices and other foods,3.551413033652074,1
8604-001-01,1,Cereals and cereal products,150.86667596567756,1
8604-001-01,2,Starches,414.9508305853832,1
8604-001-01,3,"Pulses, dry",19.27762279142315,1
8604-001-01,4,Vegetables,27.33978719131358,1
8604-001-01,5,Fruits,14.45821709356736,1
8604-001-01,6,NA,NA,0
8604-001-01,7,NA,NA,0
8604-001-01,8,Nuts and seeds,19.277622791423145,1
8604-001-01,9,"Meat, meat products and fish",23.518699805536237,1
8604-001-01,10,NA,NA,0
8604-001-01,11,Oil and fats,1.9318105799285132,1
8604-001-01,12,NA,NA,0
8604-001-01,13,Spices and other foods,9.638811395711572,1
8604-001-02,1,Cereals and cereal products,337.6341659198359,1
8604-001-02,2,Starches,113.94241560469622,1
8604-001-02,3,NA,NA,0
8604-001-02,4,Vegetables,96.29576301790358,1
8604-001-02,5,Fruits,2.1676236925154164,1
8604-001-02,6,Beverages,0.22788483120939246,1
8604-001-02,7,Sugar and sweets,28.485603901174056,1
8604-001-02,8,NA,NA,0
8604-001-02,9,"Meat, meat products and fish",2.7346179745127097,1
8604-001-02,10,NA,NA,0
8604-001-02,11,Oil and fats,15.570231092381741,1
8604-001-02,12,NA,NA,0
8604-001-02,13,Spices and other foods,6.836544936281775,1
8605-001-01,1,Cereals and cereal products,279.8632253340547,1
8605-001-01,2,Starches,658.812050204644,1
8605-001-01,3,"Pulses, dry",14.34139314909822,1
8605-001-01,4,Vegetables,58.766946730361155,1
8605-001-01,5,Fruits,24.380368353466967,1
8605-001-01,6,Beverages,45.4693869792159,1
8605-001-01,7,Sugar and sweets,7.170696574549109,1
8605-001-01,8,Nuts and seeds,21.51208972364733,1
8605-001-01,9,"Meat, meat products and fish",56.19865795871125,1
8605-001-01,10,NA,NA,0
8605-001-01,11,Oil and fats,4.572753205589967,1
8605-001-01,12,NA,NA,0
8605-001-01,13,Spices and other foods,2.868278629819643,1
8605-001-04,1,Cereals and cereal products,357.01012279261175,1
8605-001-04,2,Starches,573.6254672354909,1
8605-001-04,3,NA,NA,0
8605-001-04,4,Vegetables,59.123638065036275,1
8605-001-04,5,Fruits,130.04586528105108,1
8605-001-04,6,Beverages,0.39111538430391296,1
8605-001-04,7,Sugar and sweets,9.777884607597825,1
8605-001-04,8,Nuts and seeds,58.667307645586945,1
8605-001-04,9,"Meat, meat products and fish",247.48384795052328,1
8605-001-04,10,NA,NA,0
8605-001-04,11,Oil and fats,24.94142805706053,1
8605-001-04,12,NA,NA,0
8605-001-04,13,Spices and other foods,19.55576921519565,1
8605-001-05,1,Cereals and cereal products,1578.4249835383189,1
8605-001-05,2,Starches,305.5016097170939,1
8605-001-05,3,"Pulses, dry",254.584674764245,1
8605-001-05,4,Vegetables,50.535562244998935,1
8605-001-05,5,NA,NA,0
8605-001-05,6,Beverages,446.5109693755139,1
8605-001-05,7,Sugar and sweets,26.032292745090377,1
8605-001-05,8,NA,NA,0
8605-001-05,9,"Meat, meat products and fish",179.73678038355695,1
8605-001-05,10,NA,NA,0
8605-001-05,11,Oil and fats,46.33441080709258,1
8605-001-05,12,NA,NA,0
8605-001-05,13,Spices and other foods,12.729233738212248,1
8605-001-08,1,Cereals and cereal products,345.55532539581,1
8605-001-08,2,Starches,371.22514956807015,1
8605-001-08,3,"Pulses, dry",65.82006198015429,1
8605-001-08,4,Vegetables,114.28073452463317,1
8605-001-08,5,Fruits,240.63055489679348,1
8605-001-08,6,Beverages,1.645501549503857,1
8605-001-08,7,Sugar and sweets,32.91003099007714,1
8605-001-08,8,Nuts and seeds,16.45501549503857,1
8605-001-08,9,"Meat, meat products and fish",240.07867607261272,1
8605-001-08,10,NA,NA,0
8605-001-08,11,Oil and fats,22.485778673970202,1
8605-001-08,12,NA,NA,0
8605-001-08,13,Spices and other foods,8.227507747519285,1
8606-001-01,1,Cereals and cereal products,234.97550873101164,1
8606-001-01,2,NA,NA,0
8606-001-01,3,NA,NA,0
8606-001-01,4,Vegetables,57.82925083676949,1
8606-001-01,5,Fruits,45.31670525526653,1
8606-001-01,6,Beverages,2.014075789122957,1
8606-001-01,7,Sugar and sweets,16.783964909357973,1
8606-001-01,8,NA,NA,0
8606-001-01,9,"Meat, meat products and fish",11.68163957691315,1
8606-001-01,10,NA,NA,0
8606-001-01,11,Oil and fats,10.703134422697582,1
8606-001-01,12,Milk and milk products,53.12124893811799,1
8606-001-01,13,Spices and other foods,8.391982454678987,1
8606-001-02,1,Cereals and cereal products,445.7327480608777,1
8606-001-02,2,Starches,103.15529312266028,1
8606-001-02,3,"Pulses, dry",15.919026716459925,1
8606-001-02,4,Vegetables,78.41374706893802,1
8606-001-02,5,Fruits,12.002946144210778,1
8606-001-02,6,Beverages,23.200389536568686,1
8606-001-02,7,Sugar and sweets,31.83805343291984,1
8606-001-02,8,Nuts and seeds,44.96806666865598,1
8606-001-02,9,"Meat, meat products and fish",121.44041420061215,1
8606-001-02,10,Eggs,3.434689204343392,1
8606-001-02,11,Oil and fats,29.004466677389974,1
8606-001-02,12,Milk and milk products,33.58914637173043,1
8606-001-02,13,Spices and other foods,31.83805343291984,1
8607-001-02,1,Cereals and cereal products,292.4832824460308,1
8607-001-02,2,NA,NA,0
8607-001-02,3,"Pulses, dry",44.23522118058543,1
8607-001-02,4,Vegetables,43.35051675697371,1
8607-001-02,5,NA,NA,0
8607-001-02,6,NA,NA,0
8607-001-02,7,NA,NA,0
8607-001-02,8,NA,NA,0
8607-001-02,9,"Meat, meat products and fish",22.11761059029271,1
8607-001-02,10,NA,NA,0
8607-001-02,11,NA,NA,0
8607-001-02,12,NA,NA,0
8607-001-02,13,Spices and other foods,5.30822654167025,1
8607-001-03,1,Cereals and cereal products,20.857430223836765,1
8607-001-03,2,Starches,876.0120694011441,1
8607-001-03,3,"Pulses, dry",104.28715111918385,1
8607-001-03,4,Vegetables,55.20321620948617,1
8607-001-03,5,NA,NA,0
8607-001-03,6,NA,NA,0
8607-001-03,7,NA,NA,0
8607-001-03,8,NA,NA,0
8607-001-03,9,"Meat, meat products and fish",3.6709077193952706,1
8607-001-03,10,NA,NA,0
8607-001-03,11,NA,NA,0
8607-001-03,12,NA,NA,0
8607-001-03,13,Spices and other foods,6.25722906715103,1
8619-001-01,1,Cereals and cereal products,65.27086623140282,1
8619-001-01,2,NA,NA,0
8619-001-01,3,"Pulses, dry",69.73383144380645,1
8619-001-01,4,Vegetables,39.74828392296966,1
8619-001-01,5,NA,NA,0
8619-001-01,6,Beverages,0.2092014943314193,1
8619-001-01,7,Sugar and sweets,13.946766288761285,1
8619-001-01,8,NA,NA,0
8619-001-01,9,"Meat, meat products and fish",12.552089659885159,1
8619-001-01,10,NA,NA,0
8619-001-01,11,Oil and fats,15.864446653465963,1
8619-001-01,12,Milk and milk products,150.71572989949885,1
8619-001-01,13,Spices and other foods,4.881368201066451,1
8619-001-03,1,Cereals and cereal products,393.8842119735417,1
8619-001-03,2,Starches,48.84164228471917,1
8619-001-03,3,"Pulses, dry",52.51789492980557,1
8619-001-03,4,Vegetables,180.03558198269994,1
8619-001-03,5,Fruits,133.65047081219572,1
8619-001-03,6,Beverages,114.80937010604794,1
8619-001-03,7,Sugar and sweets,288.6383505342113,1
8619-001-03,8,Nuts and seeds,157.30789120940187,1
8619-001-03,9,"Meat, meat products and fish",77.81250858604528,1
8619-001-03,10,NA,NA,0
8619-001-03,11,Oil and fats,71.76570342157929,1
8619-001-03,12,Milk and milk products,154.61268267334756,1
8619-001-03,13,Spices and other foods,26.25894746490278,1
8619-001-04,1,Cereals and cereal products,263.35005553008705,1
8619-001-04,2,Starches,89.98640893595639,1
8619-001-04,3,"Pulses, dry",76.25966858979358,1
8619-001-04,4,Vegetables,190.51058714006967,1
8619-001-04,5,Fruits,93.91916197182412,1
8619-001-04,6,Beverages,20.30286576755604,1
8619-001-04,7,Sugar and sweets,108.39040895562658,1
8619-001-04,8,Nuts and seeds,25.419889529931186,1
8619-001-04,9,"Meat, meat products and fish",74.988674113297,1
8619-001-04,10,Eggs,17.692243112832106,1
8619-001-04,11,Oil and fats,23.15751936176731,1
8619-001-04,12,NA,NA,0
8619-001-04,13,Spices and other foods,7.625966858979355,1
8619-001-05,1,Cereals and cereal products,629.3019572232288,1
8619-001-05,2,Starches,56.20810663380203,1
8619-001-05,3,"Pulses, dry",66.48775456125772,1
8619-001-05,4,Vegetables,42.4344030682507,1
8619-001-05,5,Fruits,5.3639648010091525,1
8619-001-05,6,NA,NA,0
8619-001-05,7,Sugar and sweets,114.41853767695068,1
8619-001-05,8,Nuts and seeds,28.551084401604133,1
8619-001-05,9,"Meat, meat products and fish",91.08621085224405,1
8619-001-05,10,NA,NA,0
8619-001-05,11,Oil and fats,26.058821955925517,1
8619-001-05,12,Milk and milk products,60.35577862459149,1
8619-001-05,13,Spices and other foods,17.1627806515426,1
8620-001-01,1,Cereals and cereal products,494.03362382876406,1
8620-001-01,2,Starches,78.11543416774809,1
8620-001-01,3,NA,NA,0
8620-001-01,4,Vegetables,95.66880295645663,1
8620-001-01,5,NA,NA,0
8620-001-01,6,Beverages,0.23248641121353603,1
8620-001-01,7,Sugar and sweets,23.248641121353604,1
8620-001-01,8,Nuts and seeds,6.974592336406081,1
8620-001-01,9,NA,NA,0
8620-001-01,10,Eggs,3.6407371996039744,1
8620-001-01,11,Oil and fats,21.156263420431777,1
8620-001-01,12,Milk and milk products,271.4511337329247,1
8620-001-01,13,Spices and other foods,5.812160280338401,1
8621-001-01,1,Cereals and cereal products,455.0591111586004,1
8621-001-01,2,Starches,23.51138740986102,1
8621-001-01,3,"Pulses, dry",25.28106173103336,1
8621-001-01,4,Vegetables,113.34416360958082,1
8621-001-01,5,NA,NA,0
8621-001-01,6,Beverages,0.5309022963517005,1
8621-001-01,7,Sugar and sweets,6.3202654327583385,1
8621-001-01,8,Nuts and seeds,25.281061731033354,1
8621-001-01,9,"Meat, meat products and fish",29.705247533964194,1
8621-001-01,10,NA,NA,0
8621-001-01,11,Oil and fats,5.757761809242846,1
8621-001-01,12,Milk and milk products,186.7006408836813,1
8621-001-01,13,Spices and other foods,5.056212346206671,1
8622-001-01,1,Cereals and cereal products,343.58565020790206,1
8622-001-01,2,Starches,801.6998504851048,1
8622-001-01,3,"Pulses, dry",19.088091678216784,1
8622-001-01,4,Vegetables,39.10755376048955,1
8622-001-01,5,Fruits,73.48915296113461,1
8622-001-01,6,NA,NA,0
8622-001-01,7,NA,NA,0
8622-001-01,8,Nuts and seeds,95.44045839108391,1
8622-001-01,9,"Meat, meat products and fish",9.54404583910839,1
8622-001-01,10,NA,NA,0
8622-001-01,11,Oil and fats,9.54404583910839,1
8622-001-01,12,Milk and milk products,363.83811547849007,1
8622-001-01,13,Spices and other foods,2.3860114597770976,1
8622-001-03,1,Cereals and cereal products,349.5505574736309,1
8622-001-03,2,Starches,189.63117742944476,1
8622-001-03,3,"Pulses, dry",43.693819684203866,1
8622-001-03,4,Vegetables,90.6651086080268,1
8622-001-03,5,Fruits,332.9091085717613,1
8622-001-03,6,NA,NA,0
8622-001-03,7,Sugar and sweets,21.84690984210193,1
8622-001-03,8,NA,NA,0
8622-001-03,9,"Meat, meat products and fish",41.16649383099028,1
8622-001-03,10,Eggs,9.50340578131434,1
8622-001-03,11,Oil and fats,19.90253486615486,1
8622-001-03,12,NA,NA,0
8622-001-03,13,Spices and other foods,14.76936849534792,1
8623-001-01,1,Cereals and cereal products,433.71431600501717,1
8623-001-01,2,Starches,228.85931517497445,1
8623-001-01,3,NA,NA,0
8623-001-01,4,Vegetables,85.08574718230501,1
8623-001-01,5,Fruits,42.662213222128734,1
8623-001-01,6,Beverages,0.6819407484355615,1
8623-001-01,7,Sugar and sweets,40.91644490613369,1
8623-001-01,8,NA,NA,0
8623-001-01,9,"Meat, meat products and fish",116.9391995417301,1
8623-001-01,10,NA,NA,0
8623-001-01,11,Oil and fats,37.23396486458166,1
8623-001-01,12,Milk and milk products,22.749543367810332,1
8623-001-01,13,Spices and other foods,6.819407484355615,1
8624-001-01,1,Cereals and cereal products,300.64425418289426,1
8624-001-01,2,Starches,72.15462100389463,1
8624-001-01,3,"Pulses, dry",42.949179168984905,1
8624-001-01,4,Vegetables,77.05964413861838,1
8624-001-01,5,NA,NA,0
8624-001-01,6,Beverages,14.316393056328298,1
8624-001-01,7,Sugar and sweets,14.316393056328298,1
8624-001-01,8,Nuts and seeds,14.316393056328298,1
8624-001-01,9,"Meat, meat products and fish",25.97850130713448,1
8624-001-01,10,NA,NA,0
8624-001-01,11,Oil and fats,6.5211170371575395,1
8624-001-01,12,Milk and milk products,105.72656272098449,1
8624-001-01,13,Spices and other foods,7.158196528164149,1
8624-001-03,1,Cereals and cereal products,327.76635216911745,1
8624-001-03,2,Starches,205.5988936333555,1
8624-001-03,3,"Pulses, dry",54.82637163556147,1
8624-001-03,4,Vegetables,169.35056106382953,1
8624-001-03,5,Fruits,75.83321511549127,1
8624-001-03,6,Beverages,11.601439019731444,1
8624-001-03,7,Sugar and sweets,29.796941106283406,1
8624-001-03,8,NA,NA,0
8624-001-03,9,"Meat, meat products and fish",33.799163503281385,1
8624-001-03,10,NA,NA,0
8624-001-03,11,Oil and fats,27.1152164067179,1
8624-001-03,12,Milk and milk products,110.02520503495147,1
8624-001-03,13,Spices and other foods,7.449235276570851,1
8624-001-08,1,Cereals and cereal products,297.0770155672129,1
8624-001-08,2,NA,NA,0
8624-001-08,3,"Pulses, dry",33.28967005459581,1
8624-001-08,4,Vegetables,83.48397524170436,1
8624-001-08,5,NA,NA,0
8624-001-08,6,NA,NA,0
8624-001-08,7,Sugar and sweets,44.386226739461065,1
8624-001-08,8,NA,NA,0
8624-001-08,9,"Meat, meat products and fish",25.477694148450652,1
8624-001-08,10,Eggs,12.743285696899274,1
8624-001-08,11,Oil and fats,5.054481569956129,1
8624-001-08,12,Milk and milk products,93.65493842026285,1
8624-001-08,13,Spices and other foods,8.877245347892213,1
8625-001-01,1,Cereals and cereal products,676.2210387937487,1
8625-001-01,2,Starches,50.11991228706608,1
8625-001-01,3,"Pulses, dry",36.5954915111911,1
8625-001-01,4,Vegetables,159.44323283691512,1
8625-001-01,5,NA,NA,0
8625-001-01,6,NA,NA,0
8625-001-01,7,Sugar and sweets,9.94442704108454,1
8625-001-01,8,Nuts and seeds,19.88885408216908,1
8625-001-01,9,"Meat, meat products and fish",7.541782525550081,1
8625-001-01,10,NA,NA,0
8625-001-01,11,Oil and fats,18.09885721477386,1
8625-001-01,12,Milk and milk products,270.080694008815,1
8625-001-01,13,Spices and other foods,4.97221352054227,1
8625-001-02,1,Cereals and cereal products,387.127137357638,1
8625-001-02,2,Starches,88.68730783102252,1
8625-001-02,3,"Pulses, dry",17.59668806171082,1
8625-001-02,4,Vegetables,73.15265552977178,1
8625-001-02,5,NA,NA,0
8625-001-02,6,NA,NA,0
8625-001-02,7,NA,NA,0
8625-001-02,8,NA,NA,0
8625-001-02,9,"Meat, meat products and fish",10.206079075792275,1
8625-001-02,10,NA,NA,0
8625-001-02,11,Oil and fats,8.015291412109278,1
8625-001-02,12,Milk and milk products,465.3620124800043,1
8625-001-02,13,Spices and other foods,8.798344030855409,1
8626-001-01,1,Cereals and cereal products,641.8071108135559,1
8626-001-01,2,Starches,248.82367988464014,1
8626-001-01,3,"Pulses, dry",49.36977775488892,1
8626-001-01,4,Vegetables,69.75562630978848,1
8626-001-01,5,Fruits,57.47464960298318,1
8626-001-01,6,Beverages,0.6582637033985189,1
8626-001-01,7,Sugar and sweets,39.67684472234573,1
8626-001-01,8,Nuts and seeds,16.456592584962973,1
8626-001-01,9,"Meat, meat products and fish",52.480073753446916,1
8626-001-01,10,Eggs,7.158617774458892,1
8626-001-01,11,Oil and fats,14.975499252316306,1
8626-001-01,12,Milk and milk products,269.6906392823732,1
8626-001-01,13,Spices and other foods,6.582637033985189,1
8638-001-02,1,Cereals and cereal products,330.56366563035186,1
8638-001-02,2,Starches,111.58214384153936,1
